age,gender,height,weight,activity_level,food_pref,bmi,category
63,Female,195,64,4,Non-Veg,16.83,Underweight
57,Female,175,102,3,Non-Veg,33.31,Obese
67,Male,171,66,1,Veg,22.57,Normal
19,Female,192,67,1,Vegan,18.17,Underweight
58,Male,198,51,1,Non-Veg,13.01,Underweight
18,Female,153,76,4,Non-Veg,32.47,Obese
57,Female,163,64,1,Non-Veg,24.09,Normal
66,Female,177,107,2,Veg,34.15,Obese
40,Female,157,60,4,Non-Veg,24.34,Normal
44,Female,190,62,3,Veg,17.17,Underweight
69,Male,176,110,1,Non-Veg,35.51,Obese
48,Male,186,78,3,Vegan,22.55,Normal
20,Male,163,90,2,Vegan,33.87,Obese
18,Female,197,73,4,Veg,18.81,Normal
50,Male,177,94,2,Non-Veg,30.0,Obese
35,Male,176,60,2,Non-Veg,19.37,Normal
57,Female,171,60,4,Vegan,20.52,Normal
37,Male,150,71,3,Non-Veg,31.56,Obese
26,Male,186,109,2,Veg,31.51,Obese
21,Female,164,95,3,Vegan,35.32,Obese
32,Male,180,116,2,Non-Veg,35.8,Obese
59,Female,153,66,3,Vegan,28.19,Overweight
52,Male,187,77,2,Veg,22.02,Normal
66,Female,157,94,4,Non-Veg,38.14,Obese
27,Female,186,70,4,Veg,20.23,Normal
31,Female,184,73,4,Non-Veg,21.56,Normal
61,Female,151,103,1,Non-Veg,45.17,Obese
35,Female,168,102,1,Veg,36.14,Obese
41,Male,185,75,3,Vegan,21.91,Normal
19,Male,161,118,3,Veg,45.52,Obese
39,Male,172,59,2,Vegan,19.94,Normal
40,Female,194,84,1,Vegan,22.32,Normal
25,Female,190,114,3,Vegan,31.58,Obese
54,Female,154,117,3,Veg,49.33,Obese
37,Female,175,112,2,Non-Veg,36.57,Obese
58,Male,166,68,3,Vegan,24.68,Normal
26,Male,184,56,1,Vegan,16.54,Underweight
32,Male,159,77,2,Vegan,30.46,Obese
69,Female,151,73,3,Veg,32.02,Obese
21,Male,153,73,1,Non-Veg,31.18,Obese
37,Male,172,109,2,Vegan,36.84,Obese
51,Female,169,81,4,Vegan,28.36,Overweight
39,Male,154,78,3,Vegan,32.89,Obese
34,Female,173,68,3,Veg,22.72,Normal
24,Male,152,94,1,Non-Veg,40.69,Obese
49,Male,188,53,1,Non-Veg,15.0,Underweight
21,Female,169,72,2,Non-Veg,25.21,Overweight
30,Male,182,83,4,Veg,25.06,Overweight
49,Male,177,61,1,Vegan,19.47,Normal
30,Male,159,50,4,Vegan,19.78,Normal
69,Male,177,85,3,Veg,27.13,Overweight
59,Female,194,115,4,Non-Veg,30.56,Obese
30,Female,166,59,4,Vegan,21.41,Normal
63,Male,160,100,3,Vegan,39.06,Obese
51,Female,176,54,2,Veg,17.43,Underweight
37,Male,178,67,1,Non-Veg,21.15,Normal
38,Female,192,54,1,Non-Veg,14.65,Underweight
68,Male,167,66,4,Veg,23.67,Normal
18,Male,192,59,4,Vegan,16.0,Underweight
39,Female,195,98,1,Non-Veg,25.77,Overweight
58,Male,188,67,3,Vegan,18.96,Normal
19,Female,187,73,4,Non-Veg,20.88,Normal
20,Male,156,80,1,Vegan,32.87,Obese
54,Male,185,89,4,Vegan,26.0,Overweight
51,Female,150,106,4,Vegan,47.11,Obese
32,Female,198,88,2,Non-Veg,22.45,Normal
25,Male,183,95,2,Non-Veg,28.37,Overweight
21,Female,199,83,4,Vegan,20.96,Normal
43,Male,185,115,2,Non-Veg,33.6,Obese
64,Female,150,94,1,Veg,41.78,Obese
36,Female,155,70,1,Vegan,29.14,Overweight
56,Male,194,58,4,Vegan,15.41,Underweight
26,Male,186,94,3,Veg,27.17,Overweight
37,Female,181,65,1,Veg,19.84,Normal
36,Male,180,50,4,Vegan,15.43,Underweight
46,Female,152,45,4,Vegan,19.48,Normal
32,Male,170,90,2,Vegan,31.14,Obese
24,Male,168,83,4,Vegan,29.41,Overweight
47,Male,178,94,2,Non-Veg,29.67,Overweight
31,Male,177,102,2,Non-Veg,32.56,Obese
24,Male,180,113,3,Non-Veg,34.88,Obese
64,Male,163,107,1,Vegan,40.27,Obese
41,Female,178,97,1,Non-Veg,30.61,Obese
25,Male,198,113,4,Vegan,28.82,Overweight
35,Female,198,74,3,Non-Veg,18.88,Normal
33,Male,189,117,3,Vegan,32.75,Obese
51,Male,162,71,1,Veg,27.05,Overweight
68,Female,180,47,2,Veg,14.51,Underweight
52,Female,177,76,2,Veg,24.26,Normal
42,Female,184,83,4,Non-Veg,24.52,Normal
47,Male,199,75,3,Veg,18.94,Normal
42,Female,173,102,3,Non-Veg,34.08,Obese
30,Female,172,76,1,Non-Veg,25.69,Overweight
25,Female,165,119,2,Veg,43.71,Obese
29,Male,187,89,2,Veg,25.45,Overweight
18,Female,157,84,4,Vegan,34.08,Obese
60,Female,173,118,3,Vegan,39.43,Obese
56,Female,185,101,2,Vegan,29.51,Overweight
63,Male,164,46,1,Veg,17.1,Underweight
67,Male,180,54,3,Veg,16.67,Underweight
58,Male,193,75,1,Vegan,20.13,Normal
58,Female,194,70,2,Vegan,18.6,Normal
53,Female,166,95,3,Veg,34.48,Obese
31,Male,162,45,1,Veg,17.15,Underweight
65,Female,183,58,2,Vegan,17.32,Underweight
34,Male,183,84,1,Veg,25.08,Overweight
19,Female,175,53,2,Veg,17.31,Underweight
46,Male,174,88,1,Veg,29.07,Overweight
56,Female,193,70,1,Veg,18.79,Normal
33,Male,161,68,2,Veg,26.23,Overweight
40,Male,178,75,3,Vegan,23.67,Normal
60,Male,179,88,3,Veg,27.46,Overweight
24,Female,159,59,2,Non-Veg,23.34,Normal
30,Female,153,100,3,Veg,42.72,Obese
51,Female,185,61,4,Non-Veg,17.82,Underweight
51,Female,160,101,1,Veg,39.45,Obese
19,Female,178,81,4,Non-Veg,25.56,Overweight
45,Male,169,118,4,Non-Veg,41.32,Obese
44,Male,176,45,2,Vegan,14.53,Underweight
51,Male,169,107,1,Veg,37.46,Obese
38,Female,170,63,4,Veg,21.8,Normal
35,Female,178,69,4,Veg,21.78,Normal
44,Female,168,93,1,Non-Veg,32.95,Obese
36,Female,150,84,1,Veg,37.33,Obese
39,Male,199,92,3,Veg,23.23,Normal
21,Female,194,76,4,Veg,20.19,Normal
18,Male,156,117,1,Non-Veg,48.08,Obese
64,Female,151,53,4,Veg,23.24,Normal
40,Female,192,87,3,Vegan,23.6,Normal
42,Female,184,61,2,Vegan,18.02,Underweight
32,Female,166,113,4,Vegan,41.01,Obese
59,Female,183,92,3,Vegan,27.47,Overweight
27,Female,154,92,1,Non-Veg,38.79,Obese
39,Female,172,106,1,Veg,35.83,Obese
66,Female,177,101,1,Veg,32.24,Obese
37,Female,197,108,2,Veg,27.83,Overweight
62,Male,166,58,3,Vegan,21.05,Normal
20,Male,193,76,3,Vegan,20.4,Normal
59,Female,175,112,1,Veg,36.57,Obese
45,Female,189,90,4,Veg,25.2,Overweight
21,Female,178,63,3,Veg,19.88,Normal
53,Male,155,67,3,Non-Veg,27.89,Overweight
61,Female,157,99,2,Veg,40.16,Obese
57,Male,170,75,4,Veg,25.95,Overweight
65,Female,187,80,4,Vegan,22.88,Normal
38,Male,186,91,2,Vegan,26.3,Overweight
63,Male,171,83,3,Non-Veg,28.38,Overweight
47,Female,191,62,2,Non-Veg,17.0,Underweight
56,Female,175,115,3,Veg,37.55,Obese
18,Female,167,57,1,Non-Veg,20.44,Normal
49,Male,187,92,3,Vegan,26.31,Overweight
37,Male,184,50,2,Veg,14.77,Underweight
25,Male,197,76,1,Non-Veg,19.58,Normal
69,Male,167,57,4,Non-Veg,20.44,Normal
45,Male,155,106,4,Veg,44.12,Obese
18,Male,151,76,1,Veg,33.33,Obese
49,Female,173,48,4,Vegan,16.04,Underweight
46,Female,170,74,2,Vegan,25.61,Overweight
66,Male,189,88,1,Vegan,24.64,Normal
61,Male,150,59,4,Veg,26.22,Overweight
51,Male,190,88,4,Veg,24.38,Normal
21,Male,195,53,3,Veg,13.94,Underweight
50,Female,153,109,2,Non-Veg,46.56,Obese
51,Male,170,108,1,Vegan,37.37,Obese
26,Male,170,104,1,Vegan,35.99,Obese
21,Female,192,51,2,Vegan,13.83,Underweight
41,Male,159,57,1,Non-Veg,22.55,Normal
56,Male,168,96,2,Vegan,34.01,Obese
54,Female,179,90,4,Veg,28.09,Overweight
38,Male,186,92,2,Non-Veg,26.59,Overweight
35,Female,176,92,3,Vegan,29.7,Overweight
51,Female,187,97,1,Non-Veg,27.74,Overweight
21,Female,179,57,2,Vegan,17.79,Underweight
66,Female,196,52,3,Non-Veg,13.54,Underweight
52,Male,166,76,4,Vegan,27.58,Overweight
30,Female,176,113,4,Non-Veg,36.48,Obese
59,Male,180,118,2,Non-Veg,36.42,Obese
39,Female,181,96,4,Vegan,29.3,Overweight
58,Female,162,58,4,Veg,22.1,Normal
39,Female,197,87,4,Non-Veg,22.42,Normal
52,Male,183,47,4,Non-Veg,14.03,Underweight
22,Female,178,75,2,Vegan,23.67,Normal
22,Male,176,77,4,Vegan,24.86,Normal
38,Female,193,93,1,Non-Veg,24.97,Normal
66,Male,199,110,3,Vegan,27.78,Overweight
42,Female,160,61,4,Non-Veg,23.83,Normal
23,Male,154,73,1,Veg,30.78,Obese
45,Male,157,64,3,Non-Veg,25.96,Overweight
38,Male,177,114,3,Veg,36.39,Obese
26,Male,153,49,3,Veg,20.93,Normal
32,Female,183,57,2,Vegan,17.02,Underweight
57,Female,188,94,2,Non-Veg,26.6,Overweight
42,Female,169,83,3,Veg,29.06,Overweight
18,Male,175,111,4,Veg,36.24,Obese
58,Male,191,113,3,Vegan,30.98,Obese
30,Male,150,66,2,Vegan,29.33,Overweight
43,Female,197,53,1,Vegan,13.66,Underweight
26,Female,172,89,2,Non-Veg,30.08,Obese
31,Female,189,107,2,Vegan,29.95,Overweight
46,Female,160,50,3,Non-Veg,19.53,Normal
19,Female,180,119,2,Vegan,36.73,Obese
67,Male,182,45,4,Vegan,13.59,Underweight
54,Male,187,92,3,Vegan,26.31,Overweight
47,Female,172,110,3,Non-Veg,37.18,Obese
49,Male,188,87,3,Non-Veg,24.62,Normal
20,Female,181,87,4,Veg,26.56,Overweight
65,Male,159,107,3,Non-Veg,42.32,Obese
20,Male,159,96,1,Non-Veg,37.97,Obese
63,Male,182,70,3,Non-Veg,21.13,Normal
39,Female,171,113,3,Non-Veg,38.64,Obese
52,Male,198,62,3,Vegan,15.81,Underweight
35,Female,187,51,1,Non-Veg,14.58,Underweight
35,Male,171,83,3,Veg,28.38,Overweight
52,Male,161,106,2,Veg,40.89,Obese
30,Female,191,51,1,Vegan,13.98,Underweight
67,Female,151,77,1,Veg,33.77,Obese
27,Male,195,89,1,Non-Veg,23.41,Normal
23,Male,191,79,2,Veg,21.66,Normal
36,Male,174,55,2,Veg,18.17,Underweight
53,Female,180,65,2,Non-Veg,20.06,Normal
18,Female,157,110,3,Vegan,44.63,Obese
51,Female,150,86,1,Non-Veg,38.22,Obese
64,Female,188,74,3,Non-Veg,20.94,Normal
67,Male,159,116,3,Non-Veg,45.88,Obese
31,Female,160,50,1,Non-Veg,19.53,Normal
50,Male,188,106,3,Veg,29.99,Overweight
36,Male,173,100,2,Non-Veg,33.41,Obese
39,Female,159,110,4,Veg,43.51,Obese
55,Male,177,54,1,Veg,17.24,Underweight
51,Male,158,49,2,Non-Veg,19.63,Normal
29,Female,170,65,1,Vegan,22.49,Normal
22,Male,198,116,1,Veg,29.59,Overweight
49,Female,198,65,3,Vegan,16.58,Underweight
64,Male,176,52,1,Vegan,16.79,Underweight
19,Male,196,54,2,Non-Veg,14.06,Underweight
50,Male,152,58,4,Non-Veg,25.1,Overweight
53,Male,165,49,4,Veg,18.0,Underweight
55,Female,199,82,3,Vegan,20.71,Normal
65,Male,175,103,1,Vegan,33.63,Obese
43,Male,150,52,3,Veg,23.11,Normal
39,Male,186,93,3,Vegan,26.88,Overweight
18,Male,172,77,3,Veg,26.03,Overweight
40,Male,156,101,2,Non-Veg,41.5,Obese
66,Female,198,48,2,Veg,12.24,Underweight
48,Male,194,52,4,Veg,13.82,Underweight
62,Male,154,72,1,Veg,30.36,Obese
40,Male,158,46,3,Vegan,18.43,Underweight
69,Male,180,51,2,Non-Veg,15.74,Underweight
20,Male,158,54,1,Non-Veg,21.63,Normal
67,Female,196,45,2,Veg,11.71,Underweight
55,Female,164,114,2,Veg,42.39,Obese
20,Male,197,52,4,Veg,13.4,Underweight
57,Male,174,106,1,Veg,35.01,Obese
42,Male,185,98,1,Veg,28.63,Overweight
28,Female,153,90,2,Veg,38.45,Obese
34,Female,157,80,2,Vegan,32.46,Obese
53,Female,163,69,1,Veg,25.97,Overweight
23,Male,188,45,3,Vegan,12.73,Underweight
20,Male,150,65,1,Non-Veg,28.89,Overweight
49,Male,197,66,2,Non-Veg,17.01,Underweight
63,Female,172,99,4,Veg,33.46,Obese
29,Male,164,118,3,Vegan,43.87,Obese
69,Female,178,109,1,Non-Veg,34.4,Obese
35,Male,151,93,4,Non-Veg,40.79,Obese
39,Female,175,53,1,Vegan,17.31,Underweight
69,Male,192,50,4,Non-Veg,13.56,Underweight
50,Male,173,117,3,Vegan,39.09,Obese
65,Male,151,59,3,Non-Veg,25.88,Overweight
45,Male,193,48,4,Non-Veg,12.89,Underweight
23,Male,179,118,2,Veg,36.83,Obese
49,Female,191,111,4,Non-Veg,30.43,Obese
32,Male,176,62,3,Vegan,20.02,Normal
29,Female,154,68,3,Non-Veg,28.67,Overweight
32,Male,187,88,2,Vegan,25.17,Overweight
37,Female,190,112,1,Veg,31.02,Obese
25,Female,191,51,2,Non-Veg,13.98,Underweight
47,Female,186,60,3,Veg,17.34,Underweight
20,Male,159,49,3,Vegan,19.38,Normal
35,Male,157,65,2,Non-Veg,26.37,Overweight
25,Male,181,116,4,Non-Veg,35.41,Obese
36,Female,172,97,1,Vegan,32.79,Obese
50,Female,196,98,4,Veg,25.51,Overweight
24,Male,177,45,3,Vegan,14.36,Underweight
51,Male,168,75,1,Veg,26.57,Overweight
41,Male,172,109,1,Vegan,36.84,Obese
67,Female,182,76,3,Veg,22.94,Normal
58,Female,158,55,1,Vegan,22.03,Normal
59,Female,156,75,4,Non-Veg,30.82,Obese
36,Female,181,54,1,Non-Veg,16.48,Underweight
47,Male,190,64,4,Vegan,17.73,Underweight
26,Female,164,107,4,Vegan,39.78,Obese
38,Male,184,112,1,Veg,33.08,Obese
48,Female,184,114,1,Veg,33.67,Obese
33,Male,188,78,2,Veg,22.07,Normal
32,Female,151,100,1,Veg,43.86,Obese
18,Female,185,64,4,Veg,18.7,Normal
43,Male,192,93,1,Non-Veg,25.23,Overweight
29,Male,156,108,1,Vegan,44.38,Obese
57,Male,154,58,2,Veg,24.46,Normal
34,Male,150,103,2,Non-Veg,45.78,Obese
53,Male,168,86,1,Vegan,30.47,Obese
60,Male,154,96,4,Vegan,40.48,Obese
64,Female,185,107,4,Non-Veg,31.26,Obese
66,Male,197,87,2,Veg,22.42,Normal
66,Female,178,49,1,Veg,15.47,Underweight
55,Male,159,81,4,Veg,32.04,Obese
40,Female,160,68,4,Vegan,26.56,Overweight
67,Male,169,54,1,Vegan,18.91,Normal
53,Female,196,59,4,Non-Veg,15.36,Underweight
23,Male,151,48,3,Veg,21.05,Normal
34,Male,165,85,2,Veg,31.22,Obese
64,Female,186,100,2,Non-Veg,28.91,Overweight
53,Male,187,66,4,Veg,18.87,Normal
67,Female,169,80,2,Veg,28.01,Overweight
32,Female,199,47,1,Vegan,11.87,Underweight
44,Male,180,79,2,Vegan,24.38,Normal
23,Female,150,51,4,Vegan,22.67,Normal
42,Female,178,62,1,Vegan,19.57,Normal
21,Male,190,59,2,Vegan,16.34,Underweight
32,Female,188,66,2,Non-Veg,18.67,Normal
53,Female,165,111,4,Non-Veg,40.77,Obese
19,Male,175,101,1,Veg,32.98,Obese
19,Male,169,106,2,Non-Veg,37.11,Obese
37,Female,174,69,1,Non-Veg,22.79,Normal
64,Female,192,106,3,Veg,28.75,Overweight
19,Female,165,99,2,Vegan,36.36,Obese
60,Male,187,89,2,Vegan,25.45,Overweight
59,Female,179,81,1,Vegan,25.28,Overweight
56,Male,163,67,1,Non-Veg,25.22,Overweight
38,Male,153,98,1,Vegan,41.86,Obese
31,Male,154,62,4,Vegan,26.14,Overweight
47,Male,196,74,3,Veg,19.26,Normal
21,Male,190,89,2,Vegan,24.65,Normal
33,Female,162,89,1,Vegan,33.91,Obese
62,Male,169,89,3,Vegan,31.16,Obese
22,Female,181,50,2,Non-Veg,15.26,Underweight
54,Male,178,113,1,Veg,35.66,Obese
41,Male,169,116,4,Veg,40.61,Obese
38,Male,169,70,2,Non-Veg,24.51,Normal
28,Male,190,55,3,Non-Veg,15.24,Underweight
36,Female,187,105,3,Veg,30.03,Obese
18,Male,152,72,2,Non-Veg,31.16,Obese
22,Male,164,82,2,Non-Veg,30.49,Obese
66,Female,157,63,4,Vegan,25.56,Overweight
46,Male,160,89,1,Vegan,34.77,Obese
36,Female,186,53,3,Non-Veg,15.32,Underweight
20,Male,181,113,4,Non-Veg,34.49,Obese
20,Female,162,87,1,Vegan,33.15,Obese
59,Male,175,62,2,Non-Veg,20.24,Normal
24,Female,187,92,4,Vegan,26.31,Overweight
50,Female,152,48,4,Non-Veg,20.78,Normal
26,Female,166,61,1,Non-Veg,22.14,Normal
39,Female,176,87,3,Non-Veg,28.09,Overweight
25,Female,174,54,1,Veg,17.84,Underweight
57,Female,150,65,3,Veg,28.89,Overweight
61,Female,175,53,4,Vegan,17.31,Underweight
53,Female,185,117,2,Veg,34.19,Obese
22,Male,186,116,2,Vegan,33.53,Obese
49,Male,169,87,4,Veg,30.46,Obese
47,Female,180,69,1,Vegan,21.3,Normal
38,Male,158,86,2,Non-Veg,34.45,Obese
21,Female,181,105,2,Veg,32.05,Obese
30,Male,170,68,2,Non-Veg,23.53,Normal
62,Female,189,70,4,Veg,19.6,Normal
50,Female,180,62,3,Vegan,19.14,Normal
42,Male,180,54,3,Non-Veg,16.67,Underweight
68,Male,195,83,4,Veg,21.83,Normal
49,Male,178,66,4,Non-Veg,20.83,Normal
60,Male,178,75,1,Non-Veg,23.67,Normal
55,Male,186,48,2,Non-Veg,13.87,Underweight
29,Male,155,116,1,Veg,48.28,Obese
63,Male,184,92,3,Vegan,27.17,Overweight
32,Male,155,112,2,Vegan,46.62,Obese
39,Male,195,59,4,Vegan,15.52,Underweight
39,Female,191,53,2,Veg,14.53,Underweight
32,Female,194,116,2,Vegan,30.82,Obese
36,Male,165,119,2,Veg,43.71,Obese
27,Female,167,79,2,Vegan,28.33,Overweight
67,Male,189,103,4,Non-Veg,28.83,Overweight
23,Male,163,51,2,Vegan,19.2,Normal
48,Male,191,95,1,Veg,26.04,Overweight
61,Male,175,69,1,Veg,22.53,Normal
22,Female,193,101,3,Vegan,27.11,Overweight
20,Female,199,61,4,Non-Veg,15.4,Underweight
19,Female,160,68,3,Vegan,26.56,Overweight
49,Male,183,63,2,Vegan,18.81,Normal
19,Male,170,79,1,Vegan,27.34,Overweight
44,Female,156,50,2,Veg,20.55,Normal
50,Female,198,61,2,Non-Veg,15.56,Underweight
47,Female,189,90,3,Non-Veg,25.2,Overweight
21,Male,164,96,3,Vegan,35.69,Obese
22,Male,185,61,1,Non-Veg,17.82,Underweight
46,Female,183,45,1,Vegan,13.44,Underweight
54,Male,154,97,4,Vegan,40.9,Obese
29,Female,150,51,1,Vegan,22.67,Normal
51,Male,156,61,3,Vegan,25.07,Overweight
46,Female,187,98,3,Veg,28.02,Overweight
67,Female,191,113,2,Vegan,30.98,Obese
38,Female,175,91,1,Vegan,29.71,Overweight
21,Male,170,45,3,Veg,15.57,Underweight
68,Male,163,103,3,Non-Veg,38.77,Obese
51,Female,194,93,2,Veg,24.71,Normal
22,Male,182,95,2,Veg,28.68,Overweight
30,Male,176,115,4,Vegan,37.13,Obese
42,Male,189,61,1,Non-Veg,17.08,Underweight
54,Female,172,73,2,Vegan,24.68,Normal
44,Female,189,89,2,Vegan,24.92,Normal
48,Female,166,105,1,Vegan,38.1,Obese
53,Male,154,90,3,Veg,37.95,Obese
23,Male,159,67,4,Veg,26.5,Overweight
63,Female,193,85,3,Non-Veg,22.82,Normal
39,Female,155,112,3,Non-Veg,46.62,Obese
40,Female,194,88,4,Vegan,23.38,Normal
45,Male,163,62,3,Vegan,23.34,Normal
27,Male,164,117,4,Vegan,43.5,Obese
68,Female,157,45,3,Veg,18.26,Underweight
48,Female,161,92,2,Veg,35.49,Obese
64,Male,177,47,3,Vegan,15.0,Underweight
23,Male,187,59,3,Vegan,16.87,Underweight
47,Male,166,62,2,Veg,22.5,Normal
43,Male,176,84,4,Veg,27.12,Overweight
46,Male,170,47,3,Vegan,16.26,Underweight
44,Female,176,117,1,Veg,37.77,Obese
50,Female,177,88,3,Vegan,28.09,Overweight
18,Female,161,61,3,Non-Veg,23.53,Normal
67,Female,153,116,2,Non-Veg,49.55,Obese
42,Male,177,117,2,Veg,37.35,Obese
27,Male,180,110,4,Non-Veg,33.95,Obese
36,Male,192,118,2,Vegan,32.01,Obese
45,Female,197,94,1,Vegan,24.22,Normal
32,Female,159,65,1,Vegan,25.71,Overweight
40,Female,164,118,4,Veg,43.87,Obese
61,Male,154,69,4,Non-Veg,29.09,Overweight
43,Female,157,96,1,Veg,38.95,Obese
27,Female,159,117,2,Non-Veg,46.28,Obese
52,Male,180,63,3,Non-Veg,19.44,Normal
23,Male,178,91,1,Non-Veg,28.72,Overweight
22,Female,151,106,3,Non-Veg,46.49,Obese
36,Female,169,91,3,Veg,31.86,Obese
42,Female,180,72,2,Vegan,22.22,Normal
45,Female,154,98,4,Non-Veg,41.32,Obese
25,Male,187,101,3,Veg,28.88,Overweight
42,Female,193,59,4,Veg,15.84,Underweight
68,Male,183,52,3,Veg,15.53,Underweight
53,Female,187,65,4,Veg,18.59,Normal
24,Female,164,100,1,Non-Veg,37.18,Obese
40,Female,187,97,4,Veg,27.74,Overweight
35,Female,195,46,3,Vegan,12.1,Underweight
47,Male,152,90,1,Vegan,38.95,Obese
64,Male,150,66,1,Non-Veg,29.33,Overweight
65,Female,170,89,4,Non-Veg,30.8,Obese
18,Male,153,47,1,Non-Veg,20.08,Normal
48,Female,168,64,3,Non-Veg,22.68,Normal
57,Female,174,59,2,Vegan,19.49,Normal
69,Female,164,96,4,Vegan,35.69,Obese
27,Female,176,58,3,Veg,18.72,Normal
69,Male,183,63,4,Non-Veg,18.81,Normal
21,Female,162,102,4,Veg,38.87,Obese
56,Female,199,111,4,Non-Veg,28.03,Overweight
39,Female,152,119,1,Non-Veg,51.51,Obese
65,Female,158,59,4,Veg,23.63,Normal
20,Female,179,57,4,Veg,17.79,Underweight
58,Male,195,63,3,Non-Veg,16.57,Underweight
37,Female,186,75,2,Non-Veg,21.68,Normal
60,Male,195,64,2,Vegan,16.83,Underweight
39,Male,193,108,2,Non-Veg,28.99,Overweight
40,Male,159,45,4,Non-Veg,17.8,Underweight
56,Male,158,115,1,Vegan,46.07,Obese
65,Male,167,107,1,Vegan,38.37,Obese
28,Female,158,108,2,Veg,43.26,Obese
29,Male,150,59,1,Non-Veg,26.22,Overweight
55,Female,195,97,2,Veg,25.51,Overweight
57,Male,152,98,2,Non-Veg,42.42,Obese
36,Female,193,104,3,Vegan,27.92,Overweight
53,Male,190,92,2,Vegan,25.48,Overweight
30,Female,173,65,2,Vegan,21.72,Normal
32,Female,192,75,4,Veg,20.35,Normal
38,Male,198,102,4,Non-Veg,26.02,Overweight
53,Male,180,91,2,Non-Veg,28.09,Overweight
59,Male,179,116,4,Vegan,36.2,Obese
29,Female,168,59,2,Veg,20.9,Normal
31,Male,199,98,2,Veg,24.75,Normal
40,Female,163,64,1,Vegan,24.09,Normal
52,Male,151,89,4,Veg,39.03,Obese
20,Male,153,110,4,Non-Veg,46.99,Obese
32,Male,181,105,2,Veg,32.05,Obese
55,Male,156,89,1,Veg,36.57,Obese
18,Female,178,47,2,Veg,14.83,Underweight
65,Female,162,117,2,Non-Veg,44.58,Obese
57,Male,184,99,3,Vegan,29.24,Overweight
59,Male,151,117,3,Veg,51.31,Obese
56,Female,167,62,4,Vegan,22.23,Normal
29,Male,170,108,2,Non-Veg,37.37,Obese
51,Female,154,75,1,Non-Veg,31.62,Obese
21,Female,172,63,4,Vegan,21.3,Normal
62,Female,188,57,1,Non-Veg,16.13,Underweight
24,Female,176,96,2,Non-Veg,30.99,Obese
40,Female,198,112,4,Veg,28.57,Overweight
34,Male,187,54,2,Non-Veg,15.44,Underweight
44,Female,155,50,4,Vegan,20.81,Normal
21,Male,197,100,4,Vegan,25.77,Overweight
68,Female,198,108,1,Vegan,27.55,Overweight
43,Female,180,110,4,Non-Veg,33.95,Obese
30,Female,179,119,1,Vegan,37.14,Obese
41,Male,178,100,2,Veg,31.56,Obese
52,Male,162,113,4,Non-Veg,43.06,Obese
55,Female,171,117,1,Non-Veg,40.01,Obese
62,Male,154,98,2,Veg,41.32,Obese
20,Female,187,58,3,Non-Veg,16.59,Underweight
60,Male,158,82,4,Vegan,32.85,Obese
61,Male,155,109,1,Vegan,45.37,Obese
51,Male,152,111,1,Veg,48.04,Obese
66,Female,187,107,1,Vegan,30.6,Obese
43,Male,188,63,4,Non-Veg,17.82,Underweight
47,Male,163,57,4,Non-Veg,21.45,Normal
44,Male,158,85,4,Non-Veg,34.05,Obese
23,Female,183,96,1,Vegan,28.67,Overweight
23,Female,164,61,4,Veg,22.68,Normal
25,Female,159,54,1,Vegan,21.36,Normal
50,Female,152,86,4,Non-Veg,37.22,Obese
40,Female,155,97,2,Non-Veg,40.37,Obese
19,Female,158,86,2,Veg,34.45,Obese
34,Male,185,94,4,Vegan,27.47,Overweight
66,Male,168,90,2,Non-Veg,31.89,Obese
34,Female,189,49,3,Vegan,13.72,Underweight
65,Female,166,51,4,Vegan,18.51,Normal
49,Male,196,82,2,Vegan,21.35,Normal
45,Male,187,94,4,Vegan,26.88,Overweight
69,Male,157,63,3,Non-Veg,25.56,Overweight
21,Male,187,47,3,Vegan,13.44,Underweight
60,Male,159,56,2,Non-Veg,22.15,Normal
47,Female,167,76,1,Vegan,27.25,Overweight
41,Male,175,47,3,Vegan,15.35,Underweight
27,Female,185,57,2,Veg,16.65,Underweight
55,Male,162,49,4,Non-Veg,18.67,Normal
62,Female,157,92,1,Vegan,37.32,Obese
68,Male,171,78,2,Vegan,26.67,Overweight
57,Male,175,102,1,Veg,33.31,Obese
25,Male,165,86,1,Non-Veg,31.59,Obese
42,Female,187,105,4,Vegan,30.03,Obese
63,Female,153,110,1,Vegan,46.99,Obese
53,Male,170,48,1,Non-Veg,16.61,Underweight
43,Female,151,53,3,Veg,23.24,Normal
62,Female,197,92,1,Non-Veg,23.71,Normal
58,Male,174,102,4,Non-Veg,33.69,Obese
52,Female,152,85,3,Non-Veg,36.79,Obese
57,Female,157,89,3,Vegan,36.11,Obese
57,Female,166,109,1,Veg,39.56,Obese
30,Female,197,85,2,Non-Veg,21.9,Normal
22,Female,160,117,2,Veg,45.7,Obese
26,Female,193,102,4,Vegan,27.38,Overweight
30,Male,183,93,4,Non-Veg,27.77,Overweight
31,Female,151,103,1,Veg,45.17,Obese
48,Male,169,49,3,Non-Veg,17.16,Underweight
28,Female,199,89,4,Non-Veg,22.47,Normal
19,Female,153,68,1,Non-Veg,29.05,Overweight
57,Female,194,102,4,Non-Veg,27.1,Overweight
58,Female,198,52,2,Vegan,13.26,Underweight
58,Male,172,110,2,Veg,37.18,Obese
44,Male,198,108,2,Non-Veg,27.55,Overweight
59,Female,187,88,1,Vegan,25.17,Overweight
30,Female,197,86,3,Veg,22.16,Normal
19,Female,180,115,2,Veg,35.49,Obese
29,Male,161,63,1,Non-Veg,24.3,Normal
